numDepartement;annee;nbEcrans;nbFauteuils;nbMultiplexes;nbSeances;nbEntrees;recettes;tauxOccupation;nbEtablissementsAE;nbEcransAE;nbFauteuilsAE;nbSeancesAE;nbEntreesAE;tauxOccupationAE;recettesAE;nbHabitantsDepartement;nbEtablissements
54;2003;55;11920;1;70344;2122364;11433208,4;14,62113975;4;7;1259;7727;159036;15,63717383;693983;725302;21
54;2004;55;11865;1;73214;2506448;13689095,46;16,84431238;7;16;2999;16703;493079;17,5796206;2652135;725302;21
54;2005;64;13306;2;76534;2290628;12552050,9;15,22891594;6;18;3604;22685;577550;13,60495342;3012220;734403;21
54;2006;63;12805;2;89563;2619283;14504112,46;13,87255313;7;21;3842;27354;701429;14,12409561;3671473;734403;20
54;2007;63;12805;2;92044;2511677;14080476,57;12,91320102;6;17;2780;20684;506687;15,44678542;2729438;734403;20
54;2008;64;13017;2;93906;2673680;15403247,54;13,42648499;6;17;2688;20546;505406;15,9134976;2835176;734403;21
54;2009;63;12805;2;92452;2719133;16388848,24;14,05002162;6;18;3604;23992;610370;13,20284429;3489696;734403;20
54;2010;64;13017;2;92539;2698322;16915251,65;14,06185844;5;17;3294;23402;568957;12,89994846;3404098;734403;21
54;2011;63;12805;2;94396;2813693;17710524,06;14,40234373;7;19;3654;24875;656151;13,96546726;3849393;734403;20
54;2012;63;12805;2;94202;2598142;16439631,89;13,22703815;8;21;3937;28769;666683;12,68527259;3970548;734403;20
54;2013;64;12928;2;93528;2447501;15515119,55;12,6336019;8;21;3937;28017;624583;12,09410968;3699510;734403;21
54;2014;64;12928;2;93440;2615223;16208742,89;13,45809545;7;20;3627;27926;648990;12,76634668;3795325;734403;21
54;2015;64;13536;2;93173;2584824;16171760,04;13,28348749;7;20;4269;28569;642129;11,63675817;3724554;734403;21
54;2016;64;12836;2;91560;2595088;16395390,42;13,74405861;8;21;3887;29141;647940;12,16088311;3742274;734403;21
54;2017;63;13335;3;87250;2485770;15900937,62;13,64133556;8;21;4487;30296;641585;11,206214;3736283;734403;20
54;2018;63;12884;3;96695;2346696;15166432,61;12,29203563;7;20;4177;29854;568266;10,11014724;3394524;734403;20
54;2019;67;13435;3;96537;2398556;15864892,09;12,6273551;7;20;4177;29888;594510;10,70221362;3596953;734403;21
54;2020;67;13435;3;47749;765316;4949223,97;8,215554996;7;20;4177;14639;198897;7,316015437;1156616;734403;21
55;1966;22;9706;;;704944;251992,8898;;;;;;;;;209513;
55;1967;21;9108;;;609320;243066,8474;;;;;;;;;209513;
55;1968;19;8390;;;587893;233610,4348;;;;;;;;;209513;
55;1969;17;7580;;;476312;222736,2464;;;;;;;;;209513;
55;1970;14;6490;;;454454;224249,4554;;;;;;;;;209513;
55;1971;14;6490;;;410572;224477,2142;;;;;;;;;209513;
55;1972;13;6163;;;376440;237002,7304;;;;;;;;;203904;
55;1973;12;5699;;;327895;240534,0594;;;;;;;;;203904;
55;1974;12;5569;;;333699;286766,2057;;;;;;;;;203904;
55;1975;12;5569;;;336484;346289,4671;;;;;;;;;203904;
55;1976;16;5338;;;297305;368173,5236;;;;;;;;;203904;
55;1977;13;3649;;;334101;498271,6855;;;;;;;;;203904;
55;1978;12;3217;;;370591;609081,0831;;;;;;;;;203904;
55;1979;12;3218;;;363082;656021,9649;;;;;;;;;200101;
55;1980;12;3218;;;326215;736935,3479;;;;;;;;;200101;
55;1981;14;3070;;;372784;938997,0684;;;;;;;;;200101;
55;1982;13;2650;;;410439;1183374,368;;;;;;;;;200101;
55;1983;13;2650;;;359676;1141960,677;;;;;;;;;200101;
55;1984;14;2692;;;293865;1000173,03;;;;;;;;;200101;
55;1985;16;2979;;;264760;968779,356;;;;;;;;;200101;
55;1986;15;2609;;;264770;1040729,4;;;;;;;;;200101;
55;1987;15;2613;;;208533,4705;846088,7687;;;;;;;;;196344;
55;1988;16;2686;;;190721,7122;814583,853;;;;;;;;;196344;
55;1989;16;2561;;;211614,1645;941223,2519;;;;;;;;;196344;
55;1990;16;2561;;;210178,558;949333,9539;;;;;;;;;196344;
55;1991;13;2244;;;175056,8503;836332,8061;;;;;;;;;196344;
55;1992;13;2151;;6041;157576;775920,9;15,8754754;;;;;;;;196344;4
55;1993;12;1882;;6593;207335;1026409,29;19,15140263;;;;;;;;196344;4
55;1994;12;1882;;6581;167971;842753,35;15,71871739;;;;;;;;196344;4
55;1995;13;2151;;6835;178961;910009,39;15,97559397;;;;;;;;192198;4
55;1996;12;2086;;7189;174614;885500,78;14,52538411;;;;;;;;192198;4
55;1997;12;1967;;7322;189282;934765,19;15,82172991;;;;;;;;192198;5
55;1998;12;1967;;7422;245036;1271684,53;20,8062114;;;;;;;;192198;5
55;1999;12;1967;;7653;189631;973619,79;15,4954126;;;;;;;;192198;5
55;2000;12;1778;;7624;193346;1016040,37;17,57566282;;;;;;;;192198;5
55;2001;12;1778;;8322;223708;1198876,77;18,79084363;;;;;;;;192198;5
55;2002;12;1778;;8349;214086;1182852,58;19,09150252;3;6;834;4325;114336;19,57586985;612020;192198;5
55;2003;12;1778;;9977;213843;1132876,8;15,11583769;3;10;1452;9305;197009;15,05548495;1077266;193696;5
55;2004;12;1778;;10378;262477;1363847,03;18,30790811;4;11;1554;10029;250880;18,10726795;1314111;193696;5
55;2005;11;1447;;9817;219301;1142113,93;17,76291916;4;11;1447;9789;216978;17,57476106;1129280;190626;4
55;2006;11;1447;;10108;257133;1371611,12;19,95649096;4;11;1447;10228;262786;20,39522906;1403149;190626;4
55;2007;11;1447;;10369;240280;1282118,15;18,23566108;4;11;1447;10371;240323;18,2389245;1282279;190626;4
55;2008;11;1447;;10753;252632;1352301,39;18,36028402;4;11;1447;10753;252671;18,36311838;1352469;190626;4
55;2009;11;1447;;10482;247508;1392432,16;18,60994589;4;11;1447;10428;245225;18,43828878;1377736;190626;4
55;2010;11;1447;;10730;233898;1321806,72;17,23891916;4;11;1447;10695;233277;17,19314977;1319284;190626;4
55;2011;11;1447;;11498;273040;1524998,06;18,77633373;4;11;1447;11464;271027;18,63790435;1513842;190626;4
55;2012;11;1447;;11612;244115;1219407,6;16,42897379;4;11;1447;11753;248880;16,74965896;1243761;190626;4
55;2013;11;1447;;11828;225100;1108233,56;14,87635967;4;11;1447;11824;225000;14,8697509;1107618;190626;4
55;2014;11;1447;;12106;248916;1363923,74;16,0972941;4;11;1447;12103;248876;16,09470731;1363784;190626;4
55;2015;16;2295;1;13577;281697;1691666,76;16,63982922;4;15;2091;13327;273251;16,48052139;1642569;190626;5
55;2016;16;2374;1;17922;348925;2128815,83;13,85792691;4;15;2170;17127;326334;13,7058172;2004008;190626;5
55;2017;16;2299;1;18761;361522;2194585,51;13,96423905;4;15;2091;18250;350787;14,3864159;2146360;190626;5
55;2018;16;2301;1;19671;340584;2102326,71;12,42720204;4;15;2091;18838;324730;12,65346313;2017498;190626;5
55;2019;16;2301;1;19317;350689;2165188,56;13,04634444;4;15;2091;18493;334230;13,29398265;2079362;190626;5
55;2020;16;2301;1;9611;105829;640221,06;8,067581403;4;15;2091;9272;101347;8,172018214;617230;190626;5
56;1966;42;19588;;;1664353;649847,3223;;;;;;;;;540474;
56;1967;43;19885;;;1566467;676997,4251;;;;;;;;;540474;
56;1968;40;18630;;;1459725;679092,532;;;;;;;;;540474;
56;1969;39;18446;;;1296893;699551,7999;;;;;;;;;540474;
56;1970;40;18648;;;1241515;755046,7485;;;;;;;;;540474;
56;1971;36;17539;;;1208352;821487,3841;;;;;;;;;540474;
56;1972;37;17818;;;1258748;945813,3689;;;;;;;;;563588;
56;1973;37;17818;;;1183766;1045713,21;;;;;;;;;563588;
56;1974;37;17278;;;1182390;1232923,957;;;;;;;;;563588;
56;1975;38;17445;;;1242563;1507535,555;;;;;;;;;563588;
56;1976;39;16873;;;1292834;1746237,177;;;;;;;;;563588;
56;1977;39;16873;;;1177328;1751081,397;;;;;;;;;563588;
56;1978;40;16472;;;1279237;2109338,417;;;;;;;;;563588;
56;1979;43;16750;;;1327123;2518917,551;;;;;;;;;590889;
56;1980;43;16476;;;1275744;3062701,976;;;;;;;;;590889;
56;1981;46;15202;;;1366943;3720033,325;;;;;;;;;590889;
56;1982;51;15879;;;1665944;5044283,848;;;;;;;;;590889;
56;1983;52;15791;;;1525451;5101225,08;;;;;;;;;590889;
56;1984;55;15329;;;1484779;5218523,47;;;;;;;;;590889;
56;1985;53;14376;;;1456822;5426016,644;;;;;;;;;590889;
56;1986;53;14260;;;1372569;5324017,691;;;;;;;;;590889;
56;1987;51;13308;;;1086144,508;4461372,829;;;;;;;;;619838;
56;1988;48;11686;;;977080,3873;4295252,267;;;;;;;;;619838;
56;1989;48;11557;;;911506,3958;4120867,766;;;;;;;;;619838;
56;1990;47;10468;;;942998,8888;4369873,739;;;;;;;;;619838;
56;1991;50;10746;;;926502,3989;4485583,28;;;;;;;;;619838;
56;1992;48;10907;;32402;909775;4513536,49;15,26082247;;;;;;;;619838;31
56;1993;49;11027;;32263;1093215;5391790,66;18,11420342;;;;;;;;619838;32
56;1994;53;11505;;33812;1011636;4979725,63;16,45036625;;;;;;;;619838;33
56;1995;52;11170;;36866;1054113;5558353,14;15,86687523;;;;;;;;643873;31
56;1996;54;11467;;36927;1096629;5866513,1;16,58232325;;;;;;;;643873;32
56;1997;54;11467;;38634;1202230;6395243,99;17,16996556;;;;;;;;643873;32
56;1998;53;11510;;36881;1403435;7568662,86;20,90262723;;;;;;;;643873;31
56;1999;77;15499;2;59000;1334802;7067713,49;13,18308771;;;;;;;;643873;34
56;2000;69;13877;2;74697;1502732;7898497,06;11,63652774;;;;;;;;643873;30
56;2001;68;13544;2;70980;1765936;9313188,93;14,23336258;;;;;;;;643873;29
56;2002;61;12148;2;59958;1682792;9061351,04;16,35430426;16;27;4979;16672;667105;22,90973029;3558181;643873;28
56;2003;63;12388;2;62346;1597352;8792956,46;14,99823854;18;31;5806;17152;621174;20,45588365;3325488;694821;28
56;2004;59;12222;2;60475;1859656;10527277,63;17,03964429;16;29;5404;17909;786421;24,49947055;4326451;694821;26
56;2005;66;13657;2;59044;1541728;8835601,71;14,54300404;20;33;6521;18178;651747;19,54838303;3559944;744813;27
56;2006;71;14451;2;73786;1949648;11341918,34;14,15495387;17;30;5650;17318;593653;19,06251375;3206568;744813;28
56;2007;70;14112;2;75243;1876443;10948905,84;13,48250207;17;30;5648;17737;539133;16,76525355;2942534;744813;27
56;2008;72;14288;2;77967;2047666;12055150,25;14,20826976;19;36;6502;25765;713114;16,0354225;3908069;744813;29
56;2009;73;14487;2;78192;2173491;13265020,62;15,15434381;15;31;5519;24913;675085;15,76697247;3763812;744813;30
56;2010;73;14322;2;79185;2177987;13626741,96;15,07198612;20;36;6665;27106;714819;15,07000154;3966823;744813;30
56;2011;72;14322;2;81357;2370776;14985715,13;15,90037951;20;37;6760;29014;830201;16,33106262;4711082;744813;29
56;2012;71;13513;2;82735;2205095;13890437,29;14,45866279;21;38;6933;30869;767768;14,2791491;4387177;744813;28
56;2013;71;13513;2;83647;2029642;12696414,58;13,09794181;21;38;6911;31128;699473;12,77098306;3927795;744813;28
56;2014;71;13513;2;85555;2242472;13873250,97;14,1770148;22;39;7119;33225;787155;13,42567767;4322362;744813;28
56;2015;75;14411;3;90573;2288315;14430462,67;13,53881775;22;41;7629;36466;842417;12,75878849;4742649;744813;28
56;2016;74;14152;3;97361;2406071;15067650,86;13,52221805;22;41;7638;40019;949440;13,30754166;5356985;744813;27
56;2017;76;14305;3;97600;2442397;15607400,76;13,54591265;24;45;8276;41487;1030781;14,13779918;5877714;744813;27
56;2018;76;14305;3;100372;2301921;14839215,84;12,48638086;24;45;8276;43476;975839;12,81057814;5621809;744813;27
56;2019;76;14305;3;100605;2475891;16221009,42;13,46166738;20;40;7150;42652;1013031;13,77239884;5928188;744813;27
56;2020;76;14126;3;49584;758073;4894974,71;8,402376557;21;41;7386;20551;327567;9,265329074;1903791;744813;26
57;1966;109;50789;;;5187450;1762927,753;;;;;;;;;971314;
57;1967;100;47581;;;4519226;1760696,509;;;;;;;;;971314;
57;1968;94;45881;;;4183237;1744375,775;;;;;;;;;971314;
57;1969;82;41469;;;3490945;1694291,547;;;;;;;;;971314;
57;1970;71;36699;;;3441939;1790812,355;;;;;;;;;971314;
57;1971;62;33436;;;3230091;1852962,466;;;;;;;;;971314;
57;1972;61;30046;;;3038639;2013803,344;;;;;;;;;1006373;
57;1973;60;27215;;;2645029;2297583,836;;;;;;;;;1006373;
57;1974;57;25958;;;2831177;2906701,506;;;;;;;;;1006373;
57;1975;53;24159;;;2828831;3357134,385;;;;;;;;;1006373;
57;1976;56;24246;;;2655359;3575953,607;;;;;;;;;1006373;
57;1977;54;23192;;;2477465;3714888,476;;;;;;;;;1006373;
57;1978;55;23054;;;2639020;4312573,538;;;;;;;;;1006373;
57;1979;55;22447;;;2513728;4460918,78;;;;;;;;;1007189;
57;1980;53;20886;;;2379179;5499241,261;;;;;;;;;1007189;
57;1981;58;21725;;;2514886;6644917,731;;;;;;;;;1007189;
57;1982;56;18886;;;2638652;7885039,568;;;;;;;;;1007189;
57;1983;63;21095;;;2524827;8054710,903;;;;;;;;;1007189;
57;1984;71;21984;;;2366944;8149641,059;;;;;;;;;1007189;
57;1985;75;20790;;;2276779;8694937,321;;;;;;;;;1007189;
57;1986;69;17169;;;2266506;9185285,327;;;;;;;;;1007189;
57;1987;66;15630;;;1754929,615;7405993,101;;;;;;;;;1011302;
57;1988;64;14450;;;1500757,471;6611061,057;;;;;;;;;1011302;
57;1989;70;15684;;;1525999,475;6975662,201;;;;;;;;;1011302;
57;1990;63;14086;;;1667935,212;7731780,814;;;;;;;;;1011302;
57;1991;62;13646;;;1539991,889;7455740,943;;;;;;;;;1011302;
57;1992;60;13012;;46288;1471213;7399733,27;14,08813683;;;;;;;;1011302;27
57;1993;58;12686;;47359;1755710;8893610,7;16,11761782;;;;;;;;1011302;25
57;1994;57;12373;;48220;1604770;8475451,53;14,68868656;;;;;;;;1011302;24
57;1995;72;16841;1;68179;2073116;11161920,21;12,56306558;;;;;;;;1023447;26
57;1996;72;16841;1;69119;2369898;12917642,96;13,9249854;;;;;;;;1023447;26
57;1997;72;16841;1;71382;2824704;14598868,78;16,05351079;;;;;;;;1023447;26
57;1998;73;16780;1;65986;3166143;16613297,23;19,90139261;;;;;;;;1023447;26
57;1999;81;19142;2;69992;2846110;14978914,5;16,99503556;;;;;;;;1023447;26
57;2000;86;19567;3;74637;3119804;17734889,96;17,86636232;;;;;;;;1023447;24
57;2001;79;17866;3;86225;3459192;19714920,77;17,13440653;;;;;;;;1023447;22
57;2002;79;17866;3;87779;3168998;18223451,77;15,6154099;12;23;4187;19630;540239;15,84989281;2609361;1023447;22
57;2003;89;20345;4;98259;2995834;17197644,3;12,99101303;10;21;3722;19280;469759;13,95198885;2219723;1036721;23
57;2004;87;18943;4;106513;3357647;19089511,7;14,02425959;10;21;3379;20369;515939;16,35400204;2490700;1036721;21
57;2005;92;19860;5;103034;2993969;17248742,73;12,66447652;7;21;3565;18208;421470;13,0643447;2071971;1044486;22
57;2006;87;18986;5;106018;3202961;18670171,87;13,04923463;9;29;4710;25400;534634;12,40214446;2713010;1044486;19
57;2007;85;18798;5;106682;3021076;17707418,43;12,27284734;10;28;4680;26387;501035;11,18189258;2564801;1044486;19
57;2008;85;18798;5;115438;3202357;18787916,77;12,02233713;8;22;3748;21968;482302;12,82130896;2518400;1044486;19
57;2009;84;18629;5;112844;3356691;20526635,3;12,9646855;8;21;3508;22649;520194;13,32739631;2744782;1044486;19
57;2010;84;18629;5;111392;3216326;20382563;12,60391444;7;20;3350;22054;496930;13,14011558;2765027;1044486;19
57;2011;84;18629;5;113443;3416751;21894843,09;13,19577037;9;22;3702;23248;571115;14,38779053;3224492;1044486;19
57;2012;84;18629;5;114243;3085033;20251529,15;11,72138717;8;21;3508;23605;509520;12,75499923;2903799;1044486;19
57;2013;85;19032;5;111837;2841366;18814337,91;10,92654092;8;21;3508;23099;460764;11,58445661;2627631;1044486;20
57;2014;85;19118;5;116586;3178426;20517983,33;11,79221066;8;23;3864;26638;565850;12,41523424;3157569;1044486;20
57;2015;86;19035;5;118259;3150990;20724682,2;11,68013729;8;23;3914;27771;590096;12,49117822;3378773;1044486;19
57;2016;85;18775;5;120365;3159097;20957524,11;11,73360404;8;23;3814;27610;610333;13,19587847;3548458;1044486;19
57;2017;85;18711;5;122261;3028389;20420166,96;10,94524956;8;23;3819;28215;610238;13,19313706;3598329;1044486;18
57;2018;85;18711;5;114649;2666097;18292729,69;10,1639489;8;23;3819;25622;557346;13,10639098;3302153;1044486;18
57;2019;81;17523;5;118630;2884935;20621456,83;11,00642332;7;19;3155;20889;489833;14,17793352;2994914;1044486;17
57;2020;81;17523;5;58328;806509;5676623,99;6,184029923;9;27;4321;16381;216231;8,599507329;1281161;1044486;17
58;1966;22;8960;;;636774;288158,0652;;;;;;;;;247702;
58;1967;22;8956;;;575646;308575,5621;;;;;;;;;247702;
58;1968;21;8547;;;515328;283026,0215;;;;;;;;;247702;
58;1969;17;7181;;;439600;270485,4129;;;;;;;;;247702;
58;1970;16;6901;;;429881;294970,7069;;;;;;;;;247702;
58;1971;16;6903;;;393149;282605,1098;;;;;;;;;247702;
58;1972;17;7985;;;419907;324881,0517;;;;;;;;;245212;
58;1973;19;7280;;;427224;385039,873;;;;;;;;;245212;
58;1974;17;6588;;;491272;514241,0249;;;;;;;;;245212;
58;1975;16;6088;;;475243;567145,4074;;;;;;;;;245212;
58;1976;16;6088;;;462125;616778,5388;;;;;;;;;245212;
58;1977;15;5887;;;416848;607064,6399;;;;;;;;;245212;
58;1978;14;4466;;;461691;742096,9667;;;;;;;;;245212;
58;1979;14;4466;;;469165;835108,8562;;;;;;;;;239635;
58;1980;13;4130;;;413680;960640,5603;;;;;;;;;239635;
58;1981;14;4256;;;446297;1184658,903;;;;;;;;;239635;
58;1982;16;4600;;;503036;1463372,904;;;;;;;;;239635;
58;1983;18;4869;;;524847;1691960,906;;;;;;;;;239635;
58;1984;20;5175;;;515432;1724454,499;;;;;;;;;239635;
58;1985;26;6110;;;472201;1693309,165;;;;;;;;;239635;
58;1986;24;5659;;;457189;1724600,309;;;;;;;;;239635;
58;1987;24;5686;;;322181,1065;1220930,491;;;;;;;;;233278;
58;1988;22;5040;;;281528,3715;1090890,326;;;;;;;;;233278;
58;1989;22;5040;;;248053,0085;997123,4978;;;;;;;;;233278;
58;1990;20;3624;;;224649,7747;961004,3801;;;;;;;;;233278;
58;1991;16;2852;;;214180,1273;964242,0102;;;;;;;;;233278;
58;1992;17;3026;;8957;216974;999454,21;13,76896712;;;;;;;;233278;9
58;1993;17;3026;;9299;291269;1348851,78;17,53047395;;;;;;;;233278;9
58;1994;17;3026;;9428;257591;1224182,65;15,98813014;;;;;;;;233278;9
58;1995;19;3237;1;10525;304191;1459313,38;16,49469275;;;;;;;;225198;9
58;1996;19;3246;1;13804;312009;1537930,02;13,60446423;;;;;;;;225198;9
58;1997;19;3246;1;14049;336537;1670223,09;14,49518998;;;;;;;;225198;9
58;1998;20;3356;1;14326;403909;2075882,33;17,51610739;;;;;;;;225198;9
58;1999;20;3356;1;15221;330050;1658714,16;13,76762354;;;;;;;;225198;9
58;2000;21;4211;1;15958;326665;1673716,31;13,12254403;;;;;;;;225198;10
58;2001;21;4211;1;15470;386380;2020741,19;15,67265495;;;;;;;;225198;10
58;2002;21;4211;1;14889;354871;1918521,76;14,84348858;6;17;2670;14328;336199;15,07014001;1852667;225198;10
58;2003;21;4211;1;14788;319473;1761029,5;13,54804811;6;17;2670;14124;300462;13,72381184;1697267;222220;10
58;2004;20;3310;1;15552;357837;1986998,7;14,86777442;6;17;2624;14711;332860;14,72895727;1886350;222220;9
58;2005;21;3906;1;15877;288018;1644488,2;12,04329797;6;17;2624;15169;270905;11,81128282;1576558;211747;10
58;2006;20;3051;1;15624;338212;1948392,69;14,18724485;6;17;2624;15064;326671;14,3359123;1925054;211747;9
58;2007;20;3051;1;15189;317159;1828819,11;13,67556858;5;16;2445;14360;298430;13,60707059;1757427;211747;9
58;2008;20;3051;1;15408;311829;1831039,87;13,25072866;5;16;2445;14647;295362;13,21018935;1764293;211747;9
58;2009;20;3051;1;15314;324712;1730956,99;14,01731141;2;10;1471;10436;214455;14,01448664;1134306;211747;9
58;2010;20;3051;1;15759;327993;1867777,2;13,87570152;5;16;2445;14724;308885;13,81455397;1795321;211747;9
58;2011;20;3051;1;15901;352247;2044505,8;14,74010124;5;15;2251;14045;320157;15,08250087;1880515;211747;9
58;2012;22;3697;1;18575;353582;2141566,79;10,57836315;5;16;2731;15503;306649;10,78463818;1885367;211747;9
58;2013;22;3697;1;24047;389856;2384823,25;9,398896933;6;18;3076;22070;365969;9,450836638;2258234;211747;9
58;2014;22;3697;1;24466;461042;2781987,18;10,94224304;7;19;3254;22703;433025;10,87275841;2630654;211747;9
58;2015;22;3867;1;24553;473710;2932730,54;11,13544858;7;19;3439;22618;441583;10,97707428;2754602;211747;9
58;2016;22;3582;1;24800;499218;3089144,16;12,12969265;6;17;2794;21058;434528;12,11247457;2730131;211747;9
58;2017;22;3867;1;25121;501215;3088138,78;11,43336897;7;19;3439;23189;480225;11,73406643;2993139;211747;9
58;2018;23;3931;1;25128;472124;2933494,56;10,68853921;8;20;3624;23242;448245;10,69759605;2804812;211747;10
58;2019;23;3931;1;25049;500614;3134201,09;11,52072545;8;20;3624;23102;469869;11,39852292;2971073;211747;10
58;2020;23;3931;1;12333;149334;926682,05;6,998834887;9;21;3688;11419;140890;6,968560116;881876;211747;10
59;1966;258;150101;;;10657025;4113909,448;;;;;;;;;2418847;
59;1967;224;134970;;;9270995;4155609,285;;;;;;;;;2418847;
59;1968;197;122068;;;8344639;3896547,03;;;;;;;;;2418847;
59;1969;180;112935;;;7504427;3964104,05;;;;;;;;;2418847;
59;1970;167;103589;;;7502583;4389510,288;;;;;;;;;2418847;
59;1971;159;98339;;;7281338;4676171,456;;;;;;;;;2418847;
59;1972;162;94432;;;7617859;5552819,468;;;;;;;;;2511478;
59;1973;157;89975;;;6905856;6120046,436;;;;;;;;;2511478;
59;1974;151;85905;;;6892573;7131796,596;;;;;;;;;2511478;
59;1975;152;84798;;;6646225;8213161,686;;;;;;;;;2511478;
59;1976;161;82003;;;6002936;8798596,097;;;;;;;;;2511478;
59;1977;144;71082;;;5790468;9299484,57;;;;;;;;;2511478;
59;1978;145;64526;;;6023466;10570030,35;;;;;;;;;2511478;
59;1979;141;57954;;;5627071;10831298,55;;;;;;;;;2520526;
59;1980;139;54149;;;5326617;12689274,3;;;;;;;;;2520526;
59;1981;136;46496;;;5919889;15804008,49;;;;;;;;;2520526;
59;1982;134;43030;;;6230851;18515155,72;;;;;;;;;2520526;
59;1983;131;39834;;;6121509;19519530,55;;;;;;;;;2520526;
59;1984;134;39432;;;5579351;18615559,56;;;;;;;;;2520526;
59;1985;142;39958;;;5138377;18136664,75;;;;;;;;;2520526;
59;1986;140;36780;;;4968864;18485972,13;;;;;;;;;2520526;
59;1987;153;38201;;;3991475,863;15350683,6;;;;;;;;;2531855;
59;1988;142;33283;;;3557989,381;14692188,8;;;;;;;;;2531855;
59;1989;142;33098;;;3428196,482;14903378,64;;;;;;;;;2531855;
59;1990;127;29771;;;3513304,034;15772610,06;;;;;;;;;2531855;
59;1991;126;27892;;;3367553,416;16114088,24;;;;;;;;;2531855;
59;1992;128;29226;3;108825;3438748;16593365,28;16,15511323;;;;;;;;2531855;51
59;1993;125;28765;3;111578;4274963;20798996,54;19,10577154;;;;;;;;2531855;50
59;1994;130;29472;3;119366;3769277;18434889,3;16,14947099;;;;;;;;2531855;50
59;1995;129;28797;3;118224;3911781;19111109,67;17,28545383;;;;;;;;2555020;50
59;1996;167;40094;5;144874;4549528;22815940,01;15,35264845;;;;;;;;2555020;52
59;1997;164;39606;5;173036;5959397;30425420,97;15,43642729;;;;;;;;2555020;53
59;1998;153;36880;4;152180;7024540;36653846,18;21,11964477;;;;;;;;2555020;53
59;1999;162;37986;5;159406;6263222;32564337,04;18,13544838;;;;;;;;2555020;49
59;2000;160;37558;5;183575;6707685;36035618,24;17,17390615;;;;;;;;2555020;48
59;2001;152;36038;5;180620;7232011;39007215,31;18,56461453;;;;;;;;2555020;47
59;2002;150;34505;5;174063;6858422;37546130,14;18,16533511;20;47;8437;55320;1405765;15,43293603;6509562;2555020;47
59;2003;147;33972;5;171796;6275122;34928590,17;16,75529802;19;33;5688;37128;912198;16,54477819;4105401;2565257;47
